,Year,MM/DD,Day,GWZ1,GWZ2,GWZ3,GWZ4,GWZ5,GWZ6,Zz,Sz,Spieleinsatz,I,6T_Zz,II,6T,III,5T_Zz,IV,5T,V,4T_Zz,VI,4T,VII,3T_Zz,VIII,3T,IX,2T_Zz,Total_payout,Date,gwzx_sum
1669,2011,18/06/,SA,25,21,6,41,14,24,46,6,52719004.0,3,4583469.5,0,0.0,24,54915.6,1045,3279.1,2335,225.7,57700,45.6,71754,29.3,1121574,10.3,0,0.0,35307776.50356102,2011-06-18,131
1670,2011,22/06/,MI,37,1,29,34,4,24,36,4,21321524.0,1,1066076.1,1,852860.9,7,76148.2,330,4199.6,734,290.4,21219,50.2,22711,37.5,424436,11.0,0,0.0,10636648.365810394,2011-06-22,129
1671,2011,25/06/,SA,42,4,20,3,28,37,38,1,46283596.0,1,3380255.8,4,462835.9,19,60899.4,623,4828.9,1578,293.3,41673,55.5,53154,34.8,869297,11.7,0,0.0,24193305.358851433,2011-06-25,134
1672,2011,29/06/,MI,36,30,8,45,22,10,32,7,21568140.0,1,4458662.5,3,287575.1,4,134800.8,378,3708.8,836,257.9,20434,52.7,27494,31.3,406740,11.6,0,0.0,14133739.931877136,2011-06-29,151
1673,2011,02/07/,SA,16,19,40,22,10,7,24,8,58639840.0,1,7390655.0,1,2345593.5,49,29918.2,1779,2142.5,4461,131.4,89418,32.7,122273,19.1,1480209,8.7,0,0.0,33737124.16702747,2011-07-02,114
1674,2011,06/07/,MI,32,38,11,14,6,27,49,2,26597878.0,1,8720549.0,4,265978.7,20,33247.3,878,1969.0,2309,115.1,38859,34.2,54591,19.4,650273,8.9,0,0.0,20619430.322864532,2011-07-06,128
1675,2011,09/07/,SA,45,18,23,36,9,11,17,2,53272104.0,1,11384154.0,5,426176.8,21,63419.1,1735,1995.7,2938,181.3,82992,32.0,89379,23.8,1251334,9.3,0,0.0,35262408.59004402,2011-07-09,142
1676,2011,13/07/,MI,30,26,25,47,1,39,5,1,21069112.0,1,1053455.6,2,421382.2,20,26336.3,394,3475.8,1414,149.0,23607,44.6,41912,20.1,450713,10.2,0,0.0,10495673.128863335,2011-07-13,168
1677,2011,16/07/,SA,3,27,15,14,38,22,49,6,46716850.0,1,3389298.0,1,1868673.9,37,31565.4,1064,2853.9,2879,162.2,53721,43.4,68533,27.2,939350,10.9,0,0.0,24363918.752685547,2011-07-16,119
1678,2011,20/07/,MI,42,19,49,11,23,7,27,3,22038636.0,1,4491230.0,3,293848.4,18,30609.2,864,1657.9,2184,100.9,39863,27.6,51527,17.1,606669,7.9,0,0.0,14350547.721832752,2011-07-20,151
1679,2011,23/07/,SA,8,24,18,33,20,12,27,0,48766260.0,1,6929542.5,7,278664.3,42,29027.5,1814,1747.4,4201,116.0,88379,27.5,93410,20.8,1315674,8.1,0,0.0,28786757.662410736,2011-07-23,115
1680,2011,27/07/,MI,32,26,11,16,12,35,6,8,28513944.0,1,8355240.0,1,1140557.8,23,30993.4,804,2305.2,2529,112.7,43451,32.8,64007,17.8,700575,8.9,0,0.0,21146679.562776566,2011-07-27,132
1681,2011,30/07/,SA,40,42,8,11,44,21,27,5,54422456.0,1,11076362.0,1,2176898.0,14,97182.9,1000,3537.4,2534,214.7,53943,50.4,80811,26.9,1054783,11.3,0,0.0,35506861.52540302,2011-07-30,166
1682,2011,03/08/,MI,4,40,33,41,8,43,3,6,29752906.0,1,12564008.0,1,1190116.2,12,61985.2,407,4751.6,1282,232.0,27567,53.9,42645,27.9,578310,11.3,0,0.0,25939831.8164711,2011-08-03,169
1683,2011,06/08/,SA,11,41,33,49,9,36,13,5,58403468.0,1,15484181.0,7,503750.7,41,35611.8,1353,2805.7,3894,149.9,94577,30.8,110447,21.1,1388605,9.2,0,0.0,42868911.259819984,2011-08-06,179
1684,2011,10/08/,MI,12,23,22,8,26,16,32,5,35579940.0,1,17263178.0,1,1423197.5,30,29649.9,975,2371.9,2773,128.3,47122,37.7,76303,18.6,823564,9.5,0,0.0,33263844.090024948,2011-08-10,107
1685,2011,13/08/,SA,31,14,13,34,21,29,49,2,67254500.0,1,20625902.0,4,672544.9,19,88492.7,1084,4032.7,2351,286.0,65164,51.6,81217,33.1,1303806,11.3,0,0.0,50825028.53176689,2011-08-13,142
1686,2011,17/08/,MI,25,1,18,16,11,20,23,6,22643370.0,1,1132168.5,2,452867.4,14,40434.5,737,1997.0,1588,142.5,31787,35.6,36459,24.8,545080,9.1,0,0.0,11298093.844112396,2011-08-17,91
1687,2011,20/08/,SA,7,32,2,41,31,22,24,6,47426056.0,1,3503471.2,3,632347.3,16,74103.2,1082,2849.0,2121,223.6,59804,39.6,75552,25.1,1101654,9.4,0,0.0,24763178.767765045,2011-08-20,135
1688,2011,24/08/,MI,36,31,19,28,33,41,44,6,22588104.0,1,4632876.5,1,903524.1,15,37646.8,554,2650.2,1326,170.3,27990,40.3,33711,26.8,501370,9.9,0,0.0,14790145.775382996,2011-08-24,188
1689,2011,27/08/,SA,44,29,43,49,27,40,24,0,49785230.0,1,7122138.0,1,2894933.2,32,38894.7,925,3498.4,2387,208.5,47151,52.7,67691,29.4,891382,12.2,0,0.0,30345244.374801636,2011-08-27,232
1690,2011,31/08/,MI,29,47,32,15,17,26,31,7,21949722.0,1,1097486.1,1,877988.9,10,54874.3,431,3310.2,1103,199.0,24567,44.6,35028,25.0,461737,10.4,0,0.0,10943863.973142624,2011-08-31,166
1691,2011,03/09/,SA,31,17,42,2,8,36,15,2,48563250.0,1,3525648.5,6,470086.4,27,44965.9,1196,2639.3,2209,219.8,57978,41.8,61351,31.6,1022014,10.4,0,0.0,26193504.449754715,2011-09-03,136
1692,2011,07/09/,MI,23,39,10,27,4,28,32,1,23012406.0,1,4676268.5,4,230124.0,16,35956.8,860,1739.3,1680,136.9,38332,30.0,43438,21.1,584693,8.6,0,0.0,14992725.183851242,2011-09-07,131
1693,2011,10/09/,SA,28,16,10,43,9,6,36,0,50432120.0,1,7197874.5,4,504321.2,39,32328.2,1007,3255.3,2475,203.7,59498,42.3,67816,29.7,1130697,9.8,0,0.0,29869935.08315754,2011-09-10,112
1694,2011,14/09/,MI,23,4,32,44,5,39,25,7,25632486.0,1,8479499.0,3,341766.4,8,80101.5,499,3338.9,1383,185.3,30807,41.6,50053,20.4,574111,9.8,0,0.0,19996931.41764164,2011-09-14,147
1695,2011,17/09/,SA,49,42,46,23,12,38,20,1,54078332.0,1,11183416.0,4,540783.3,27,50072.5,1167,3012.0,2390,226.2,66498,40.6,65217,33.1,1170872,10.1,0,0.0,35438437.68837738,2011-09-17,210
1696,2011,21/09/,MI,31,10,27,46,24,41,14,5,29499016.0,1,12658366.0,6,196660.1,36,20485.4,1099,1744.7,2106,140.0,46979,31.3,46683,25.2,745548,8.7,0,0.0,25921187.980472565,2011-09-21,179
1697,2011,24/09/,SA,18,42,24,5,3,6,46,3,47279970.0,1,2363998.2,1,1891198.8,29,40758.5,1550,1982.7,3149,150.1,80605,29.3,78416,24.1,1325769,7.8,0,0.0,23575593.86482334,2011-09-24,98
1698,2011,28/09/,MI,18,43,10,14,38,27,35,5,22140204.0,1,3471008.5,1,885608.1,13,42577.3,505,2849.7,1136,194.8,25486,43.4,29395,30.1,473060,10.2,0,0.0,13386606.673837662,2011-09-28,150
1699,2011,01/10/,SA,13,29,21,47,17,9,31,1,50241760.0,1,5983096.5,5,579055.6,48,26167.5,1511,2161.2,4482,112.0,71666,35.0,109037,18.4,1193138,9.2,0,0.0,29393431.882053375,2011-10-01,136
1700,2011,05/10/,MI,43,15,45,33,1,2,18,8,23887586.0,1,7177475.5,1,955503.4,5,119437.9,334,4648.7,934,255.7,20279,58.8,30096,31.7,406984,12.9,0,0.0,17918199.881809235,2011-10-05,139
1701,2011,08/10/,SA,34,25,29,47,31,24,35,0,52231996.0,1,9789075.0,1,2089279.8,16,81612.4,624,5440.8,1956,267.0,46298,56.4,62449,33.4,1031212,11.1,0,0.0,33244921.762435913,2011-10-08,190
1702,2011,12/10/,MI,40,43,28,10,8,46,17,7,28422780.0,1,11210214.0,1,1136911.2,5,142113.9,419,4409.2,1254,226.6,26436,53.7,39224,28.9,539791,11.5,0,0.0,23950089.375946045,2011-10-12,175
1703,2011,15/10/,SA,2,18,16,5,37,39,9,5,57594304.0,1,14089930.0,9,255974.6,27,53328.0,1643,2278.5,3826,150.5,73597,39.1,124842,18.4,1287867,9.8,0,0.0,39948778.02946758,2011-10-15,117
1704,2011,19/10/,MI,31,34,25,10,8,15,40,4,32998070.0,1,15739833.0,6,219987.1,22,37497.8,798,2687.8,2461,134.0,41855,39.4,63183,20.8,760360,9.5,0,0.0,30546059.034313202,2011-10-19,123
1705,2011,22/10/,SA,7,26,8,34,6,35,11,5,61916670.0,2,9417833.0,1,2476666.8,32,48372.4,1143,3521.0,3893,159.0,60188,51.4,124749,19.8,1216097,11.2,0,0.0,46687719.06471157,2011-10-22,116
1706,2011,26/10/,MI,37,34,15,30,38,33,47,5,22470916.0,1,1123545.8,2,449418.3,12,46814.4,597,2446.5,1063,211.3,21469,52.3,33497,26.8,403006,12.2,0,0.0,11206548.940690994,2011-10-26,187
1707,2011,29/10/,SA,24,6,23,35,17,44,10,7,48283244.0,1,3537707.8,4,482832.4,24,50295.0,1048,2994.6,2658,181.6,50930,47.4,82559,23.3,963201,11.0,0,0.0,25230068.80829239,2011-10-29,149
1708,2011,02/11/,MI,3,6,23,41,43,40,14,4,21395524.0,1,1069776.2,1,855820.9,7,76412.5,417,3335.0,1037,206.3,24491,43.6,28560,29.9,475557,9.8,0,0.0,10647322.970604897,2011-11-02,156
1709,2011,05/11/,SA,43,21,7,41,13,37,24,0,47996400.0,1,3469596.2,11,174532.3,57,21051.0,2169,1438.3,4340,110.5,75430,31.8,96615,19.8,1130713,9.3,0,0.0,25015883.305939674,2011-11-05,162
1710,2011,09/11/,MI,20,14,27,48,28,6,33,7,21378388.0,1,1924054.9,0,0.0,7,76351.3,364,3817.5,936,228.4,20941,51.0,27160,31.4,397209,11.8,0,0.0,10669747.612812996,2011-11-09,143
1711,2011,12/11/,SA,12,16,7,42,15,30,2,9,47041236.0,1,2352061.8,2,940824.6,12,98002.5,948,3225.4,3241,145.1,53179,44.2,88691,21.2,998206,10.3,0,0.0,23449972.325834274,2011-11-12,122
1712,2011,16/11/,MI,33,47,14,26,49,8,15,4,21914128.0,1,3447768.0,1,876565.0,9,60872.5,369,3860.2,914,239.7,22404,48.9,26264,33.3,427859,11.2,0,0.0,13277852.611733437,2011-11-16,177
1713,2011,19/11/,SA,47,24,26,40,9,33,16,5,48806184.0,1,5888077.0,4,707203.0,83,14700.6,1553,2042.7,4694,103.9,78553,31.0,88584,22.0,1248988,8.5,0,0.0,28597447.398910522,2011-11-19,179
1714,2011,23/11/,MI,1,30,23,39,10,38,11,4,24082376.0,1,7092196.0,4,240823.7,10,60205.9,476,3288.5,1827,131.8,26089,46.1,50207,19.1,525932,10.0,0,0.0,17884650.981794357,2011-11-23,141
1715,2011,26/11/,SA,23,33,49,3,13,38,4,5,51126904.0,9,1072060.1,69,29638.7,45,28403.8,10624,312.8,4367,117.0,143670,19.7,89808,19.7,1424409,7.8,0,0.0,32515815.726376534,2011-11-26,159
1716,2011,30/11/,MI,44,12,4,31,42,18,13,1,22353950.0,1,1117697.5,2,447079.0,10,55884.8,694,2093.6,1190,187.8,30546,36.5,33603,26.6,520931,9.4,0,0.0,11152663.99331665,2011-11-30,151
1717,2011,03/12/,SA,44,1,25,10,29,47,22,7,49612536.0,2,1799162.1,2,992250.6,14,88593.8,1144,2818.8,2070,239.6,54040,45.9,60538,32.7,972864,11.2,0,0.0,25899923.267829895,2011-12-03,156
1718,2011,07/12/,MI,11,20,32,16,38,27,1,7,21455822.0,1,1072791.0,6,143038.8,17,31552.6,1000,1394.6,1175,182.6,39304,27.4,30941,27.4,564134,8.3,0,0.0,10683598.238170624,2011-12-07,144
1719,2011,10/12/,SA,34,25,10,2,5,4,24,7,47109316.0,1,2355465.8,4,471093.1,44,26766.6,1538,1990.9,4600,102.4,80921,29.1,108413,17.3,1314167,7.8,0,0.0,23431461.55119419,2011-12-10,80
1720,2011,14/12/,MI,37,29,36,14,32,8,38,9,22158448.0,1,3463388.0,1,886337.9,4,138490.3,296,4865.8,714,310.3,17687,62.6,24644,35.9,377938,12.8,0,0.0,13395050.278673172,2011-12-14,156
1721,2011,17/12/,SA,19,44,3,38,33,47,27,6,49620040.0,1,5944390.0,4,717784.8,51,24323.5,2295,1405.3,4555,108.9,91545,27.1,104423,19.0,1297939,8.4,0,0.0,29144824.508808136,2011-12-17,184
1722,2011,21/12/,MI,21,43,39,15,24,17,5,1,21832788.0,1,1091639.4,1,873311.5,9,60646.6,422,3362.8,1424,153.3,22209,49.1,37316,23.4,420722,11.4,0,0.0,10908058.005397797,2011-12-21,159
1723,2011,24/12/,SA,27,6,12,26,36,32,42,9,67327010.0,1,4457989.5,7,509484.5,60,28052.9,1846,2370.6,5525,121.8,97830,34.4,130026,20.7,1678059,8.8,0,0.0,35580437.78911495,2011-12-24,139
1724,2011,28/12/,MI,13,20,19,18,6,21,32,5,21898278.0,1,1094913.9,2,437965.5,6,91242.8,556,2560.0,1049,208.7,25908,42.2,36377,24.0,457052,10.5,0,0.0,10925999.572814941,2011-12-28,97
1725,2011,31/12/,SA,19,5,17,2,28,11,10,1,52873230.0,1,3738575.5,13,162686.8,94,14062.0,2952,1164.2,7151,73.9,116250,22.7,145352,14.5,1617531,7.1,0,0.0,27371458.06057787,2011-12-31,82
1726,2012,04/01/,MI,36,29,3,24,18,46,39,1,21634026.0,1,1081701.2,2,432680.5,9,60094.5,463,3037.1,1106,195.6,24023,45.0,31343,27.6,436701,10.8,0,0.0,10772896.397215843,2012-01-04,156
1727,2012,07/01/,SA,29,22,37,33,24,47,2,2,46444724.0,1,2322236.2,1,1857788.9,18,64506.5,798,3783.0,2653,175.0,52012,44.6,63741,29.1,942380,10.8,0,0.0,23176553.54969597,2012-01-07,192
1728,2012,11/01/,MI,34,15,8,36,11,47,12,5,21939650.0,1,3419218.8,3,292528.6,7,78355.8,367,3885.7,867,253.0,20239,54.2,27946,31.4,396692,12.1,0,0.0,13265129.547561646,2012-01-11,151
1729,2012,14/01/,SA,6,20,7,32,1,11,26,8,49835650.0,1,5911001.0,9,221491.7,43,28974.2,1886,1717.5,4436,112.3,87828,28.3,107863,18.4,1375104,7.9,0,0.0,28221217.93105507,2012-01-14,77
1730,2012,18/01/,MI,6,33,13,32,18,7,38,0,24409728.0,1,7131487.5,2,488194.5,20,30512.1,837,1895.6,2165,112.7,40874,29.8,59303,16.4,690580,7.7,0,0.0,18056811.379621506,2012-01-18,109
1731,2012,21/01/,SA,49,46,26,43,45,27,11,4,51526164.0,1,9707796.0,3,687015.5,11,117104.9,918,3648.3,2146,240.1,53793,47.8,71080,28.9,925152,12.2,0,0.0,32833761.996120453,2012-01-21,236
1732,2012,25/01/,MI,1,33,6,24,4,47,21,7,29747778.0,1,11195184.0,2,594955.5,13,57207.2,736,2627.1,1584,187.8,37978,39.1,45924,25.9,706148,9.2,0,0.0,24530742.256397247,2012-01-25,115
1733,2012,28/01/,SA,27,19,37,1,16,48,4,4,59249176.0,1,14157643.0,2,1184983.5,34,43565.5,1273,3025.2,4434,133.6,64698,45.7,112443,21.0,1204313,10.8,0,0.0,40776881.24396992,2012-01-28,148
1734,2012,01/02/,MI,7,18,39,37,6,3,49,1,34046160.0,1,15859951.0,1,1361846.4,17,50067.8,830,2666.2,2103,161.8,49408,34.4,56392,24.1,880140,8.5,0,0.0,31166033.85107422,2012-02-01,110
1735,2012,04/02/,SA,10,15,40,27,24,45,17,5,64003652.0,1,19060134.0,13,196934.3,18,88893.9,2296,1811.9,3254,196.6,92749,34.5,109139,23.4,1458927,9.6,0,0.0,47779621.72206879,2012-02-04,161
1736,2012,08/02/,MI,45,24,13,34,8,47,12,5,22671818.0,1,1133590.9,6,151145.4,14,40485.3,919,1603.5,1621,139.8,31096,36.4,39136,23.1,484041,10.3,0,0.0,11329048.283085823,2012-02-08,171
1737,2012,11/02/,SA,32,2,34,48,49,11,14,1,47299292.0,1,2364964.5,5,378394.3,22,53749.1,1051,2925.2,2148,220.2,62595,37.7,62875,30.0,1111176,9.3,0,0.0,23566809.598697662,2012-02-11,176
1738,2012,15/02/,MI,40,41,35,15,36,29,11,2,22562550.0,1,3493092.0,1,902501.9,6,94010.6,290,5057.1,828,272.4,17538,64.3,27468,32.8,358057,13.8,0,0.0,13621594.208500862,2012-02-15,196
1739,2012,18/02/,SA,40,27,3,13,25,47,26,5,49369388.0,2,2980780.5,6,479546.2,39,31647.0,1573,2040.0,3024,163.2,78233,31.5,85433,23.1,1260403,8.6,0,0.0,29052816.029167175,2012-02-18,155
1740,2012,22/02/,MI,19,14,24,12,48,4,49,7,21028160.0,1,1051408.0,2,420563.2,15,35046.9,553,2471.6,1473,142.7,31938,32.9,37273,22.5,530430,8.7,0,0.0,10499373.448633194,2012-02-22,121
1741,2012,25/02/,SA,48,43,16,7,11,14,38,1,46890910.0,1,3395953.5,2,937818.2,22,53285.1,766,3978.9,2501,187.4,45750,51.2,72078,26.0,939257,10.9,0,0.0,24414715.79591179,2012-02-25,139
1742,2012,29/02/,MI,25,32,6,43,11,35,29,5,23123688.0,1,4552138.0,4,231236.8,10,57809.2,591,2543.2,1173,197.1,28715,40.2,33018,28.0,531876,9.5,0,0.0,14921075.679897308,2012-02-29,152
1743,2012,03/03/,SA,22,48,4,24,40,33,31,9,50456560.0,1,7074965.5,1,2018262.2,15,84094.2,848,3867.5,2508,201.1,56180,44.9,77031,26.2,1107255,10.0,0,0.0,29751883.956676483,2012-03-03,171
1744,2012,07/03/,MI,33,38,25,29,49,47,3,5,29011706.0,1,8525551.0,2,1589365.2,19,38173.2,921,2047.5,2017,143.8,41856,34.6,57942,20.0,681430,9.3,0,0.0,23549721.057416916,2012-03-07,221
1745,2012,10/03/,SA,15,10,26,35,1,21,39,1,47595384.0,1,2379769.2,6,317302.5,21,56661.1,902,3429.8,2332,204.0,49880,47.7,65638,29.0,938994,11.1,0,0.0,23748486.823108673,2012-03-10,108
1746,2012,14/03/,MI,8,22,9,13,3,49,27,9,22150692.0,1,3487303.8,3,295342.5,18,30764.8,617,2333.5,1812,122.2,31240,35.4,48658,18.2,549529,8.8,0,0.0,13415620.548138618,2012-03-14,104
1747,2012,17/03/,SA,3,43,7,23,42,33,1,2,47820708.0,2,2939169.5,7,273261.1,31,38565.0,3526,881.5,4514,105.9,108673,22.1,85453,22.1,1204320,8.7,0,0.0,27340651.7074852,2012-03-17,151
1748,2012,21/03/,MI,49,26,34,14,38,4,27,6,20388174.0,1,1019408.7,3,271842.3,12,42475.3,655,2023.2,1017,200.4,26991,37.7,31183,26.1,453764,9.8,0,0.0,10151966.315221786,2012-03-21,165
1749,2012,24/03/,SA,35,37,43,39,49,22,30,7,44311680.0,1,2215584.0,6,295411.2,15,73852.8,937,3073.9,1717,258.0,45760,48.4,47230,37.5,803402,12.1,0,0.0,22126146.862918854,2012-03-24,225
1750,2012,28/03/,MI,42,17,2,23,22,39,8,6,19580142.0,1,979007.1,1,783205.6,15,32633.5,372,3421.2,1108,176.7,22074,44.3,32250,24.2,416373,10.3,0,0.0,9767155.415635109,2012-03-28,145
1751,2012,31/03/,SA,43,40,25,1,26,27,4,5,45800624.0,1,3269038.2,2,1307615.2,20,57250.7,778,3826.5,2141,213.9,49358,46.3,70380,26.0,886609,11.3,0,0.0,24598096.852757454,2012-03-31,162
1752,2012,04/04/,MI,23,46,29,42,19,37,21,8,20426748.0,1,1021337.4,1,817069.9,10,51066.8,453,2930.9,832,245.5,20781,49.1,24491,33.3,389152,11.5,0,0.0,10192174.263179779,2012-04-04,196
1753,2012,07/04/,SA,15,35,2,10,44,12,43,7,45737450.0,1,3308209.8,3,882189.2,11,103948.7,732,4061.3,1547,295.6,48149,47.4,48835,37.4,938422,10.7,0,0.0,24678184.861055374,2012-04-07,118
1754,2012,11/04/,MI,16,2,44,4,7,6,10,9,20222290.0,1,4319324.0,1,808891.5,22,22979.8,519,2532.6,2441,82.8,31649,31.9,53578,15.0,508622,8.7,0,0.0,13388589.766235352,2012-04-11,79
1755,2012,14/04/,SA,26,48,42,29,39,37,32,8,46485932.0,1,6643620.5,4,464859.3,25,46485.9,922,3277.2,2621,177.3,49735,46.7,68795,27.0,886998,11.5,0,0.0,27532053.41186142,2012-04-14,221
1756,2012,18/04/,MI,8,35,33,21,34,6,13,5,22308092.0,1,7759025.5,2,446161.8,10,55770.2,402,3607.0,1275,174.9,22278,50.0,35134,25.3,431113,11.3,0,0.0,17756429.764828682,2012-04-18,137
1757,2012,21/04/,SA,20,41,6,24,19,7,17,5,48925180.0,1,10205284.0,6,326167.8,24,50963.7,1338,2376.7,3190,153.3,76062,32.1,98778,19.8,1299510,8.2,0,0.0,32107847.36136818,2012-04-21,117
1758,2012,25/04/,MI,40,46,42,3,26,23,36,7,24937302.0,1,11452149.0,2,498746.0,16,38964.5,519,3123.1,1307,190.7,29206,42.6,34693,28.7,544790,10.0,0,0.0,22630971.528598785,2012-04-25,180
1759,2012,28/04/,SA,11,47,37,20,17,33,36,0,51092784.0,4,3501697.0,14,145979.3,21,60824.7,3209,1034.9,2444,209.0,104143,27.0,65685,27.0,1423284,7.8,0,0.0,36846578.489658356,2012-04-28,165
1760,2012,02/05/,MI,15,20,4,35,14,17,25,4,20060344.0,1,1003017.2,1,802413.7,11,45591.6,238,5478.6,1144,175.3,18680,53.6,33503,23.9,363620,12.1,0,0.0,10013160.316347122,2012-05-02,105
1761,2012,05/05/,SA,31,28,5,48,14,8,42,5,45629268.0,1,3284480.5,5,525516.8,35,32592.3,1277,2322.5,2473,184.5,62743,36.3,66057,27.6,1008917,9.9,0,0.0,24563918.082302094,2012-05-05,134
1762,2012,09/05/,MI,20,16,40,45,17,15,9,8,20147772.0,1,1007388.5,1,805910.8,10,50369.4,338,3874.5,773,260.6,20253,49.7,27008,29.8,362829,12.2,0,0.0,10065944.327235222,2012-05-09,153
1763,2012,12/05/,SA,36,31,18,34,30,13,2,9,45086864.0,1,3261731.8,4,652346.3,30,37572.3,1385,2115.9,3126,144.2,64984,34.6,73788,24.4,1010845,9.8,0,0.0,24334731.24414158,2012-05-12,162
1764,2012,16/05/,MI,41,46,45,16,44,24,47,5,21256052.0,1,4324534.5,2,425121.0,11,48309.2,343,4028.1,1646,129.1,22231,47.8,44380,19.1,410100,11.4,0,0.0,13885754.278476715,2012-05-16,216
1765,2012,19/05/,SA,20,42,36,34,43,47,17,5,44689764.0,1,6559022.5,1,1787590.6,10,111724.4,569,5105.1,1814,246.3,33567,66.5,59630,29.9,678737,14.4,0,0.0,26604402.288812637,2012-05-19,222
1766,2012,23/05/,MI,23,42,36,26,1,31,3,7,21750342.0,1,7646539.5,1,2657604.2,8,67969.8,304,4650.5,1059,205.3,18944,57.4,33948,25.6,394056,12.1,0,0.0,19203599.02040863,2012-05-23,159
1767,2012,26/05/,SA,44,15,34,11,48,5,8,4,47726200.0,1,10032850.0,2,2283326.0,16,74572.1,748,4147.3,1967,242.6,47591,50.1,65515,29.1,915794,11.4,0,0.0,34102876.893938065,2012-05-26,157
1768,2012,30/05/,MI,21,2,45,23,10,44,42,9,19266776.0,1,963338.7,2,385335.5,9,53518.8,420,2981.7,866,222.4,20034,48.0,24247,31.7,375740,11.2,0,0.0,9599141.115570068,2012-05-30,145
1769,2012,02/06/,SA,13,9,26,30,41,37,33,4,44717476.0,2,1599606.2,16,111793.6,26,42997.5,3577,812.5,3634,123.0,88554,25.2,90797,19.6,1108283,8.8,0,0.0,23223212.338585854,2012-06-02,156
1770,2012,06/06/,MI,27,9,38,42,1,17,43,8,19980924.0,1,999046.1,4,199809.2,4,124880.7,593,2190.1,1189,168.0,29030,34.4,30433,26.2,500011,8.7,0,0.0,9942359.380055428,2012-06-06,134
1771,2012,09/06/,SA,28,17,31,10,15,22,12,9,43709690.0,1,3184530.5,6,291397.9,21,52035.3,921,3084.8,2853,153.2,47885,45.6,86390,20.2,898559,10.7,0,0.0,22847054.811627388,2012-06-09,123
1772,2012,13/06/,MI,33,40,1,46,32,29,10,6,20508976.0,1,4209979.0,3,333270.8,1,333270.8,249,5353.7,786,260.9,16431,62.4,28500,28.7,354834,12.7,0,0.0,13430837.172971725,2012-06-13,181
1773,2012,16/06/,SA,1,48,28,17,46,33,10,8,45040504.0,2,3231002.2,5,360324.0,27,41704.1,963,3040.1,2394,188.1,49396,45.5,68843,26.1,927675,10.6,0,0.0,26645238.730983734,2012-06-16,173
1774,2012,20/06/,MI,3,6,22,24,28,17,16,0,19168922.0,1,958446.0,1,766756.8,7,68460.4,522,2386.9,1062,180.4,27221,35.2,29282,26.1,487250,8.6,0,0.0,9554761.7619133,2012-06-20,100
1775,2012,23/06/,SA,39,19,33,13,11,27,2,4,43427252.0,1,3129808.5,14,178846.2,79,13742.8,3570,790.6,4191,103.6,90944,23.8,99085,17.5,1283926,7.4,0,0.0,23375473.18782711,2012-06-23,142
1776,2012,27/06/,MI,2,31,37,15,43,5,48,1,20436526.0,1,1021826.3,1,817461.0,7,72987.5,405,3279.9,930,219.7,20619,49.5,27245,30.0,405759,11.0,0,0.0,10184219.770111084,2012-06-27,133
1777,2012,30/06/,SA,8,20,30,22,7,41,27,4,43581970.0,1,2179098.2,4,435819.6,17,64091.1,920,3079.1,1931,225.6,48878,44.5,62536,27.8,897401,10.6,0,0.0,21706353.74781227,2012-06-30,128
1778,2012,04/07/,MI,3,6,33,25,49,12,21,6,20096694.0,1,3183933.0,5,160773.5,14,35886.9,988,1322.1,1746,115.1,40996,24.5,42474,18.9,615225,7.1,0,0.0,12172674.476464748,2012-07-04,128
1779,2012,07/07/,SA,10,43,30,6,29,49,34,2,44511484.0,1,5409507.0,4,445114.8,14,79484.7,763,3791.9,1835,242.5,47132,47.2,57334,31.0,917048,10.6,0,0.0,25363652.805023193,2012-07-07,167
1780,2012,11/07/,MI,21,11,32,16,29,43,25,1,21039122.0,1,6461463.0,3,280521.6,13,40459.8,595,2298.3,1208,174.1,25828,40.7,32852,25.6,439440,10.5,0,0.0,15913137.360069275,2012-07-11,152
1781,2012,14/07/,SA,6,22,10,33,9,29,5,0,46812670.0,1,8802097.0,4,468126.7,34,34421.0,1098,2771.2,3505,133.5,64786,36.1,95348,19.6,1127179,9.1,0,0.0,29820537.46388817,2012-07-14,109
1782,2012,18/07/,MI,29,20,23,47,21,34,27,9,22649768.0,1,9934585.0,2,452995.3,3,188748.0,318,4629.6,1021,221.8,19825,57.1,28081,32.2,407470,12.2,0,0.0,20112839.87262535,2012-07-18,174
1783,2012,21/07/,SA,40,4,38,24,31,26,27,0,48269096.0,1,12348040.0,8,241345.4,17,70983.9,1716,1828.3,3282,147.0,82310,29.3,93878,20.5,1282938,8.2,0,0.0,33961619.69972801,2012-07-21,163
1784,2012,25/07/,MI,8,45,2,13,44,25,6,7,19288892.0,1,964444.5,3,257185.2,12,40185.1,421,2978.0,1064,181.2,22307,43.2,32961,23.4,402045,10.5,0,0.0,9621178.429323196,2012-07-25,137
1785,2012,28/07/,SA,41,16,31,27,37,49,20,7,43055956.0,1,3117242.2,4,430559.5,16,67274.9,1509,1854.6,2123,202.8,64973,33.1,61858,27.8,1024187,9.2,0,0.0,22437793.152955055,2012-07-28,201
1786,2012,01/08/,MI,19,43,41,32,26,44,3,0,19411514.0,1,970575.7,1,776460.5,6,80881.3,339,3721.9,1236,157.0,21376,45.4,35488,21.8,414316,10.3,0,0.0,9699663.720211029,2012-08-01,205
